Best Hit,Component RT,Base Peak MZ,CAS#,Library RI,Component RI,Match Factor,Compound Name,Formula,Library File,Component Area,Base Peak Area,Type,Comment
True,4.31596665702798,93.0999984741211,62-53-3,,785.0373754905,53.5292919149652,Aniline                             P300,C6H7N,PMW_TOX2.L,365674.156621,41631.4021359971,Sample,72102029
True,4.38202467530339,83.0999984741211,7439-90-9,,788.498568288219,68.0376017748746,Krypton,Kr,NIST20.L,85133.9349631542,20709.2588128153,Sample,72102029
True,4.38225647239767,83,1000362-18-0,883,788.510713587976,63.9376603544559,5-Oxa-6-azaspiro[3.4]oct-6-ene,C6H9NO,NIST17.L,60666.65987183,20709.2588128153,Sample,72102029
True,4.45689249899404,206.900009155273,541-05-9,851,792.421361900626,92.2277180776022,"Cyclotrisiloxane, hexamethyl-",C6H18O3Si3,NIST17.L,247775.442282717,132337.819047463,Sample,72102029
True,4.59299317310504,83.0999984741211,1000432-50-9,1854,799.552527583401,63.984149781437,1-Methyl-3-(phenylsulfonyl)pyrrolidine,C11H15NO2S,NIST17.L,70284.8891941465,26669.046628235,Sample,72102029
True,4.91186073254771,101,1000381-75-6,993,816.259993671287,62.1583358116399,"1,3-Dioxane, 2,2-dimethyl-5-hydroxy-",C6H12O3,NIST17.L,59102.955267853,25683.3826451381,Sample,72102029
True,4.91194803516909,89.0999984741211,21983-72-2,821,816.264568001735,68.4009279453293,"3,3-Dimethoxy-2-butanone",C6H12O3,NIST20.L,114836.736196809,37780.1121594138,Sample,72102029
True,5.0385563834619,103,33931-80-5,988,822.898371356466,74.382304823563,"Propane-1,1-diol diacetate",C7H12O4,NIST17.L,48526.4845961318,17790.7491833277,Sample,72102029
True,5.18865072381514,91,100-41-4,855,830.762752749852,96.6366695788391,Ethylbenzene,C8H10,NIST17.L,1918698.63807984,995757.105448687,Sample,72102029
True,5.35373992769872,77,586-96-9,,839.412808842676,62.0293676964132,"Benzene, nitroso-",C6H5NO,NIST20.L,953263.901446841,326259.517653511,Sample,72102029
True,5.35753299636987,91,108-38-3,866,839.611551437573,98.2859097446123,"Benzene, 1,3-dimethyl-",C8H10,NIST17.L,8589386.35566478,3356582.41254175,Sample,72102029
True,5.67572624108461,101,696-59-3,892,856.283685958745,85.0793112563747,"Furan, tetrahydro-2,5-dimethoxy-",C6H12O3,NIST17.L,199547.251059692,73078.7327305882,Sample,72102029
True,5.77832684594085,107,13897-37-5,,861.659573456452,74.609509781357,"1,3,2-Dioxathiolane-4-methanol, 2-oxide",C3H6O4S,NIST20.L,86873.0529668165,52758.8171607441,Sample,72102029
True,5.83143607410759,104,629-20-9,850,864.442298140332,90.1187775514003,"1,3,5,7-Cyclooctatetraene",C8H8,NIST17.L,1297136.60822385,506484.738411581,Sample,72102029
True,5.87303109088941,91,108-38-3,866,866.621721263593,94.3085108092232,m-Xylene,C8H10,Tesla_Libary_2021_01_01.mslibrary.xml,3272502.94929147,1369178.97415329,Sample,72102029
True,5.90534678093608,98.0999984741211,6705-52-8,782,868.314942413168,85.8767823742735,6-Oxabicyclo[3.1.0]hexan-2-one,C5H6O2,NIST17.L,155987.941825328,57703.5161561486,Sample,72102029
True,6.01290919128275,101,696-59-3,892,873.950809938667,85.2002981480886,"Furan, tetrahydro-2,5-dimethoxy-",C6H12O3,NIST17.L,220605.81294499,54032.753729862,Sample,72102029
True,6.225461730808,57.0999984741211,111-76-2,906,885.087767088586,74.5678866278906,"Ethanol, 2-butoxy-",C6H14O2,NIST17.L,117520.394737875,56081.5455509335,Sample,72102029
True,6.51470593148251,108,5910-89-4,926,900.243080104226,73.7204997141211,"Pyrazine, 2,3-dimethyl-",C6H8N2,NIST17.L,98304.5875049056,53532.5577225773,Sample,72102029
