Best Hit,Component RT,Base Peak MZ,CAS#,Library RI,Component RI,Match Factor,Compound Name,Formula,Library File,Component Area,Base Peak Area,Type,Comment
True,4.28572975803169,83.0999984741211,3726-47-4,791,789.610147112669,84.9382958380072,"Cyclopentane, 1-ethyl-3-methyl-",C8H16,NIST20.L,685624.349892663,200055.298448037,Sample,72102609
True,4.31431793083106,93,62-53-3,,791.098604080949,83.7943650720515,Aniline                             P300,C6H7N,PMW_TOX2.L,93916.8038220828,50297.6260784702,Sample,72102609
True,4.49987281546739,83.0999984741211,1678-91-7,836,800.759608405144,83.7191069415956,"Cyclohexane, ethyl-",C8H16,NIST17.L,121866.339549134,51225.3611112366,Sample,72102609
True,4.9834481572911,74,598-50-5,828,825.937191186588,67.1377189205468,"Urea, methyl-",C2H6N2O,NIST20.L,53742.0225880029,34032.3518933784,Sample,72102609
True,5.25150096739234,77,676-96-0,,839.893489683261,54.271006438622,Trimethylphosphine oxide,C3H9OP,NIST20.L,1517921.23962492,510778.965718708,Sample,72102609
True,5.5788634391877,101,696-59-3,892,856.937774245171,86.3610818586908,"Furan, tetrahydro-2,5-dimethoxy-",C6H12O3,NIST17.L,291733.058402153,85545.0538630727,Sample,72102609
True,5.80718911550377,55,25659-22-7,762,868.825660411775,90.5834153498151,4-Hexen-2-one,C6H10O,NIST17.L,124706.811159889,53386.1168853847,Sample,72102609
True,5.91171432428514,101,696-59-3,892,874.267815685689,87.3779747933575,"Furan, tetrahydro-2,5-dimethoxy-",C6H12O3,NIST17.L,355104.224277163,84981.9433726936,Sample,72102609
True,6.02699960493746,111,60144-27-6,1028,880.270199277373,88.2009519675059,"1-Pyrrolidinamine, N-ethylidene-",C6H12N2,NIST17.L,101625.938291032,23824.1933402404,Sample,72102609
True,6.26946066766933,133,1000331-30-8,1606,892.89405113712,61.4284958759327,"4-Ethylbenzoic acid, 2-methylbutyl ester",C14H20O2,NIST17.L,345832.252833972,167898.137013672,Sample,72102609
True,6.52825644626719,105,25552-17-4,1462,906.368377835753,73.5855209620295,"1-Hexanone, 5-methyl-1-phenyl-",C13H18O,NIST17.L,135520.438430878,59321.6365925903,Sample,72102609
True,6.76447084138013,107,106-49-0,1072,918.666993941148,82.4409929707776,p-Aminotoluene,C7H9N,NIST17.L,156526.418835616,69562.9673481112,Sample,72102609
True,6.99029834622449,87,497-25-6,1164,930.424811608407,73.9408794577807,Oxazolidin-2-one,C3H5NO2,NIST17.L,94408.6042337731,35827.6469033165,Sample,72102609
True,7.06756915985927,107,106-49-0,1072,934.447953689106,85.7465699635793,p-Aminotoluene,C7H9N,NIST17.L,90362.4453017999,56729.2414125235,Sample,72102609
