Best Hit,Component RT,Base Peak MZ,CAS#,Library RI,Component RI,Match Factor,Compound Name,Formula,Library File,Component Area,Base Peak Area,Type,Comment
True,4.11820422823252,131,27237-71-4,978,779.704375151466,62.4811498340526,"Cyclobutene, 3,4-dibromo-",C4H4Br2,NIST17.L,46808.4745053041,53447.3373602757,Sample,72100736
True,4.14252288622827,84.0999984741211,1435-48-9,1015,780.965836286035,59.2159762452908,"1,3-Dichloro-4-fluorobenzene",C6H3Cl2F,NIST17.L,4285643.16696018,5979966.67538173,Sample,72100736
True,4.16466360428798,129,108-80-5,1324,782.114322988248,67.0517338658788,Cyanuric acid,C3H3N3O3,NIST17.L,729338.565911842,110648.313443359,Sample,72100736
True,4.17275824578525,164,1000337-71-5,1633,782.534209465901,64.0152261015966,"1-Pyridineethanamine, .beta.-(2-furanyl)hexahydro-",C11H18N2O,NIST17.L,624659.799834893,243390.994425537,Sample,72100736
True,4.18953416307521,96,77-78-1,879,783.404412404802,60.309614970813,"Sulfuric acid, dimethyl ester",C2H6O4S,NIST17.L,531376.496706329,180406.772555199,Sample,72100736
True,4.20457585869878,55.0999984741211,207740-41-8,,784.184657533068,54.0326374027087,Methallylescaline,C14H21NO3,SWGDRUG.L,188888.324131086,138070.758582957,Sample,72100736
True,4.27118224115759,163,1000436-58-9,1752,787.639673957113,54.6237544460865,"2-Formylfuro[2,3-b]pyridin-3-yl acetate",C10H7NO4,NIST17.L,12876.2783926961,1939.56738809231,Sample,72100736
True,4.47488393157777,206.900009155273,206055-84-7,1765,798.206119093849,58.3924237946485,"[3-(4-Methoxyphenyl)-4,5-dihydro-1,2-oxazol-5-yl]methanol",C11H13NO3,NIST17.L,589059.373839014,474198.819629485,Sample,72100736
True,4.51944482970273,50.0999984741211,1000389-76-0,2039,800.517588794026,63.0931459169856,"Succinic acid, 2-methylpent-3-yl 2-methylphenyl ester",C17H24O4,NIST17.L,12005.6749798883,5418.35597106935,Sample,72100736
True,5.62364549716952,72.0999984741211,628-30-8,881,857.794854135654,61.9593510781055,"Propane, 1-isothiocyanato-",C4H7NS,NIST17.L,125682.06300153,44700.6269239366,Sample,72100736
True,5.74939270784972,91,106-42-3,865,864.317632616329,79.5826524688375,p-Xylene,C8H10,Tesla_Libary_2021_01_01.mslibrary.xml,193992.69315839,126429.43013898,Sample,72100736
True,5.94838840009075,69.0999984741211,628-30-8,881,874.639967498158,61.3132694594417,Propyl isothiocyanate,C4H7NS,Tesla_Libary_2021_01_01.mslibrary.xml,70911.2920239756,29685.6451911711,Sample,72100736
True,5.9680578937008,72.0999984741211,72178-96-2,1061,875.660266469016,64.2627653773048,"3-Hexenamide, N,N,2-trimethyl-, (E)-(.+-.)-",C9H17NO,NIST17.L,45343.694804728,32096.4216974411,Sample,72100736
True,7.38650083328745,119,103-71-9,,949.237954851556,89.9251684202093,"Benzene, isocyanato-",C7H5NO,NIST17.L,1490554.58180832,414251.704876664,Sample,72100736
True,7.41025334130794,91,104-63-2,1434,950.470048568308,60.8273045146013,"Ethanol, 2-[(phenylmethyl)amino]-",C9H13NO,NIST17.L,154511.332230205,109620.74056228,Sample,72100736
True,7.453266520956,106,100-52-7,962,952.701234779725,80.077693180451,Benzaldehyde,C7H6O,NIST17.L,439619.081195153,108279.894183513,Sample,72100736
True,7.45358967950148,77,1000357-79-5,1599,952.717997709056,70.1067117244227,"Benzoic acid, 3,5-difluophenyl ester",C13H8F2O2,NIST17.L,217081.374925884,71868.4190551148,Sample,72100736
True,7.90532100948568,93.0999984741211,62-53-3,977,976.150274117647,71.1291568419011,Aniline,C6H7N,Tesla_Libary_2021_01_01.mslibrary.xml,105098.28517671,73093.0400524228,Sample,72100736
True,8.28166278971426,82,3173-53-3,,995.67193230931,95.4060057246184,"Cyclohexane, isocyanato-",C7H11NO,NIST20.L,2382047.93553934,431981.918662415,Sample,72100736
True,8.37494169363837,84.0999984741211,52812-86-9,1248,1000.51050983263,55.1538910301081,"4-Hexenoic acid, 5-amino-3-oxo-, methyl ester",C7H11NO3,NIST17.L,62507.5108034527,22637.9691142577,Sample,72100736
True,8.46271072841159,73.0999984741211,97916-04-6,1494,1005.06327858345,51.8893099088313,"2,2'-Sulfonyldiethanol, 2TMS derivative",C10H26O4SSi2,NIST17.L,108818.555390392,46769.3030885095,Sample,72100736
True,8.4746009817553,59,20324-32-7,967,1005.68005161739,75.3701739136948,"2-Propanol, 1-(2-methoxy-1-methylethoxy)-",C7H16O3,NIST17.L,313841.111441975,146008.052434116,Sample,72100736
True,8.47525356964768,59.0999984741211,1000352-83-7,1666,1005.71390275602,61.8429761543042,"2,5-Dihydroxyacetophenone, 2TMS derivative",C14H24O3Si2,NIST17.L,627622.810473804,101591.485758056,Sample,72100736
True,8.47627725807025,103,459-73-4,829,1005.76700367792,65.9288262482639,"Glycine, ethyl ester",C4H9NO2,NIST17.L,107035.717414076,95642.411204256,Sample,72100736
True,8.49250053834763,122,1000429-63-6,2188,1006.60854014546,64.9943651074588,"(2S,3S)-3-Benzyloxy-4-pivaloyloxy-1,2-butanediol",C16H24O5,NIST17.L,133623.659462486,40932.5361247528,Sample,72100736
True,8.55829153074642,59.0999984741211,20324-32-7,967,1010.02126053202,78.81111308227,"2-Propanol, 1-(2-methoxy-1-methylethoxy)-",C7H16O3,NIST17.L,215810.85449776,52193.4898232431,Sample,72100736
True,8.77526616163552,59,7778-85-0,606,1021.27620166002,79.379365851935,"Propane, 1,2-dimethoxy-",C5H12O2,NIST17.L,534953.501679662,381967.700687438,Sample,72100736
True,8.77586738751984,59.0999984741211,123-39-7,809,1021.30738854074,94.0798779721127,"Formamide, N-methyl-",C2H5NO,NIST17.L,459916.586905972,382145.698489488,Sample,72100736
True,8.81258529479974,117,2295-31-0,1354,1023.21202542426,72.9339368953418,"2,4-Thiazolidinedione",C3H3NO2S,NIST17.L,138042.133768276,100557.287266602,Sample,72100736
