Best Hit,Component RT,Base Peak MZ,CAS#,Library RI,Component RI,Match Factor,Compound Name,Formula,Library File,Component Area,Base Peak Area,Type,Comment
True,4.10814073873821,97,3975-85-7,1073,773.78459257436,74.3106781478893,"1H-Pyrazole, 4,5-dihydro-3,5,5-trimethyl-",C6H12N2,NIST17.L,893918.996757707,247603.339166678,Sample,72101014
True,4.12664889930678,79.0999984741211,128353-61-7,,774.753728838647,54.3916194720467,"Boron, (methanamine)tris(trifluoromethyl)-, (t-4)-",C4H5BF9N,NIST20.L,333924.244927204,90495.3178234319,Sample,72101014
True,4.18856264293871,166,1435-48-9,1015,777.995696293443,69.00381529134,"1,3-Dichloro-4-fluorobenzene",C6H3Cl2F,NIST17.L,290896.684114067,46062.1502808509,Sample,72101014
True,4.3932748771077,93,31108-57-3,1166,788.714970590923,86.7041657734278,1H-Pyrazole-4-carbonitrile,C4H3N3,NIST17.L,232741.831952566,108613.763531739,Sample,72101014
True,4.40273632419063,83,504-02-9,1062,789.210396997384,83.5021984006304,"1,3-Cyclohexanedione",C6H8O2,NIST17.L,227788.282773507,64577.9406310114,Sample,72101014
True,4.4785337920545,206.900009155273,541-05-9,851,793.179352992543,80.8511083240948,"Cyclotrisiloxane, hexamethyl-",C6H18O3Si3,NIST17.L,681652.128311911,97701.8685834605,Sample,72101014
True,4.52049703900412,89.0999984741211,21983-72-2,821,795.376659647379,58.8466075790793,"3,3-Dimethoxy-2-butanone",C6H12O3,NIST17.L,141676.320478404,53283.4013956766,Sample,72101014
True,4.61531111261943,83,285-76-7,674,800.341375442064,86.544849307559,1-Azabicyclo[3.1.0]hexane,C5H9N,NIST17.L,157449.307765495,63875.0297646483,Sample,72101014
True,4.9213637145107,89.0999984741211,21983-72-2,821,816.367099563769,72.8075037712788,"3,3-Dimethoxy-2-butanone",C6H12O3,NIST20.L,680831.419001189,325295.068799612,Sample,72101014
True,5.05065221373717,103,75-69-4,473,823.136987510837,73.7765418508929,Trichloromonofluoromethane,CCl3F,NIST17.L,515954.501634085,270235.121857016,Sample,72101014
True,5.38544562674125,80.0999984741211,1000347-49-9,3669,840.667656557309,51.4598833085074,"Silane, dimethyl(4-phenylphenoxy)octadecyloxy-",C32H52O2Si,NIST17.L,139437.351680857,53022.291731768,Sample,72101014
True,5.69022821350744,101,696-59-3,892,856.626879326308,85.3640964401899,"Furan, tetrahydro-2,5-dimethoxy-",C6H12O3,NIST17.L,391345.80818978,107214.700007098,Sample,72101014
True,6.00401849936037,75,1000453-59-5,1169,873.057769055965,66.2977246129723,"3-Methylcyclopentanol, tert.-butyldimethylsilyl ether",C12H26OSi,NIST17.L,22944.0829276985,10258.7819358562,Sample,72101014
True,6.02165096713813,101,628-30-8,881,873.981051728437,98.1322588252482,Propyl isothiocyanate,C4H7NS,Tesla_Libary_2021_01_01.mslibrary.xml,379003.391826481,122370.223520411,Sample,72101014
True,6.14701049089204,111.099998474121,632-15-5,888,880.545208122775,71.1680532375365,"Thiophene, 3,4-dimethyl-",C6H8S,NIST20.L,123763.421758704,34044.1883549649,Sample,72101014
True,6.23991034277637,57,111-76-2,906,885.409690202148,76.0713220917785,"Ethanol, 2-butoxy-",C6H14O2,NIST17.L,356070.028941754,190409.119122043,Sample,72101014
True,6.51580069917473,108,5910-89-4,926,899.856039333497,88.6140905068652,"Pyrazine, 2,3-dimethyl-",C6H8N2,NIST17.L,203010.621108516,115221.871464605,Sample,72101014
True,6.64587837856356,105,622-96-8,954,906.667250842222,72.0325871272776,"Benzene, 1-ethyl-4-methyl-",C9H12,NIST17.L,207188.931447833,75410.6007641626,Sample,72101014
True,6.821800957696,107,583-61-9,909,915.879022617836,68.918346833097,"2,3-Dimethylpyridine",C7H9N,Tesla_Libary_2021_01_01.mslibrary.xml,735176.694992105,151108.344412023,Sample,72101014
True,7.09737735309812,57,110-91-8,854,930.308931920608,89.2575063495158,Morpholine,C4H9NO,NIST17.L,267097.480829817,89788.6356853035,Sample,72101014
True,7.09767048897758,57.0999984741211,5131-66-8,945,930.324281290962,88.8034957477846,"2-Propanol, 1-butoxy-",C7H16O2,NIST17.L,271893.936931939,90701.6355956938,Sample,72101014
True,7.14490622522932,107,589-93-5,922,932.797669437895,93.3583423067004,"Pyridine, 2,5-dimethyl-",C7H9N,NIST17.L,239314.091539653,80649.1928216324,Sample,72101014
True,7.15935090310751,117,611-15-4,,933.554030995589,79.0086005702501,Vinyltoluene                        P427,C9H10,PMW_TOX2.L,36510.4171146849,22391.0028377687,Sample,72101014
True,7.31952013489444,101,617-84-5,921,941.940915817155,72.5424210986276,"Formamide, N,N-diethyl-",C5H11NO,NIST17.L,106775.505088904,27125.9592520792,Sample,72101014
True,7.43762885399353,119,103-71-9,,948.125400892444,96.8569082586152,"Benzene, isocyanato-",C7H5NO,NIST17.L,814180.833301116,424075.434766862,Sample,72101014
True,7.50053706623336,106,100-52-7,962,951.419441355147,89.0366906034122,Benzaldehyde,C7H6O,NIST17.L,1050156.36767032,316947.480649729,Sample,72101014
True,7.78563116150881,61.0999984741211,141-43-5,,966.347722609343,66.8247033564472,Aminoethanol                          P2,C2H7NO,PMW_TOX2.L,523543.419008348,260651.466480428,Sample,72101014
True,7.87978102623519,77.0999984741211,,979,971.277658668952,70.7862278052431,GC_BPMZ_77_RI_979,,Tesla_Libary_2021_01_01.mslibrary.xml,250718.07386898,97254.5951301844,Sample,72101014
