Best Hit,Component RT,Base Peak MZ,CAS#,Library RI,Component RI,Match Factor,Compound Name,Formula,Library File,Component Area,Base Peak Area,Type,Comment
True,4.0990465393021,56.0999984741211,171006-96-5,1112,785.471647444262,64.0819827187131,"5-Ethyl-1,2,4-oxadiazol-3-amine",C4H7N3O,NIST17.L,123432.622678904,29135.9361467954,Sample,72100318
True,4.10222151227729,97,7423-11-2,855,785.633793733388,55.4149644612707,"2-Pyrazoline, 1,4,5-trimethyl-",C6H12N2,NIST17.L,196557.850908601,77211.3655579301,Sample,72100318
True,4.1095546307043,84,34381-71-0,1016,786.008297059859,55.8559805089909,N-Methyl-L-prolinol,C6H13NO,NIST17.L,202485.710620606,94610.6032415364,Sample,72100318
True,4.11547904463061,86,64788-23-4,399,786.310857661447,69.3865360197709,"1,3-Butadiyne, 1,4-difluoro-",C4F2,NIST17.L,3146419.99999089,972989.294066299,Sample,72100318
True,4.11748920099701,85,1000222-01-2,898,786.413516612538,58.866920388093,"Cyclopropanecarboxylic acid, 2-methyl-2-methoxy, methyl ester",C7H12O3,NIST17.L,201077.420044891,49124.5236024865,Sample,72100318
True,4.12559382364841,86,64788-23-4,399,786.827420761632,97.7979799702692,"1,3-Butadiyne, 1,4-difluoro-",C4F2,NIST17.L,1315318.48756736,972989.294066299,Sample,72100318
True,4.14106413755665,57,1000308-90-4,,787.617491735918,56.453225621094,"Phosphoric acid, diethyl octyl ester",C12H27O4P,NIST20.L,349036.704448628,24796.2345018922,Sample,72100318
True,4.1993095084676,83,13679-75-9,1185,790.592090520157,67.6617317671144,1-(2-Thienyl)-1-propanone,C7H8OS,NIST17.L,149661.258395422,63299.1006107912,Sample,72100318
True,4.37432952530558,93.0999984741211,685-63-2,181,799.530385893014,71.2426199520376,"1,3-Butadiene, 1,1,2,3,4,4-hexafluoro-",C4F6,NIST17.L,125816.839985986,44380.6243477173,Sample,72100318
True,5.21846254717818,106.099998474121,841-19-0,2160,842.640370795284,60.5133797623969,N-(p-Nitrophenethyl)aniline,C14H14N2O2,NIST17.L,77028.7559798565,44760.4248708011,Sample,72100318
True,5.48872253721074,83,57352-02-0,,856.44258417647,70.9429618583134,"5-Cyano-1,2,3-thiadiazole",C3HN3S,NIST20.L,29560.8906432907,21426.9253426441,Sample,72100318
True,5.5855892358948,101.099998474121,628-30-8,881,861.389579270369,76.1996877839935,"Propane, 1-isothiocyanato-",C4H7NS,NIST17.L,40645.4181836186,15919.3194894997,Sample,72100318
True,5.90864297767135,67.0999984741211,592-42-7,564,877.887976525003,60.5488780349232,"1,5-Hexadiene",C6H10,NIST17.L,18886.1761566937,12907.6161572456,Sample,72100318
True,6.14293597079167,57.0999984741211,37858-07-4,942,889.853350624121,72.0251412061148,anti-2-Acetoxyacetaldoxime,C4H7NO3,NIST17.L,533540.578414688,325912.105119834,Sample,72100318
True,6.17422912976729,71.0999984741211,110-19-0,771,891.451496385545,70.9661090137087,Isobutyl acetate,C6H12O2,NIST17.L,35427.8241074194,10156.733064899,Sample,72100318
True,6.17423104701474,71,1000431-41-8,921,891.451594299625,73.6049575978956,Propyl pyruvate,C6H10O3,NIST17.L,40394.3174116468,10156.733064899,Sample,72100318
True,6.22292331847444,87,6192-44-5,1427,893.938315033317,59.2977758715024,"Ethanol, 2-phenoxy-, acetate",C10H12O3,NIST17.L,344496.681035204,233432.86506302,Sample,72100318
True,6.25858186807741,83,79-34-5,916,895.759401870568,95.9970175247767,"Ethane, 1,1,2,2-tetrachloro-",C2H2Cl4,NIST17.L,3784821.33010177,1039843.97498222,Sample,72100318
True,6.27768355227081,95,1000458-95-4,1376,896.734927404871,71.7362981976123,"Furan-2-carboxamide, N-(2-butyl)-N-ethyl-",C11H17NO2,NIST17.L,177638.330565568,67705.4793910684,Sample,72100318
True,6.37892637449722,84,1000366-03-8,1049,901.905411705985,61.7590000162885,1-(1'-pyrrolidinyl)-2-butanone,C8H15NO,NIST17.L,749278.732346184,225935.972852444,Sample,72100318
